,global/iteration_time,global/total_time,global/total_steps,global/payoff_0,global/payoff_1,global/total_payoff
0,0.09798669815063477,0.09798669815063477,1000,266.7776794433594,266.7778625488281,533.5555419921875
1,0.09796667098999023,0.195953369140625,2000,266.7776794433594,266.7778625488281,533.5555419921875
2,0.10371088981628418,0.2996642589569092,3000,266.7776794433594,266.7778625488281,533.5555419921875
3,0.0979301929473877,0.3975944519042969,4000,266.7776794433594,266.7778625488281,533.5555419921875
4,0.1031649112701416,0.5007593631744385,5000,266.7776794433594,266.7778625488281,533.5555419921875
5,0.09780216217041016,0.5985615253448486,6000,266.7776794433594,266.7778625488281,533.5555419921875
6,0.10420870780944824,0.7027702331542969,7000,266.7776794433594,266.7778625488281,533.5555419921875
7,0.09850287437438965,0.8012731075286865,8000,266.7776794433594,266.7778625488281,533.5555419921875
8,0.10375761985778809,0.9050307273864746,9000,266.7776794433594,266.7778625488281,533.5555419921875
9,0.09865975379943848,1.003690481185913,10000,266.7776794433594,266.7778625488281,533.5555419921875
10,0.10302519798278809,1.1067156791687012,11000,266.7776794433594,266.7778625488281,533.5555419921875
11,0.0989844799041748,1.205700159072876,12000,266.7776794433594,266.7778625488281,533.5555419921875
12,0.10304975509643555,1.3087499141693115,13000,266.7776794433594,266.7778625488281,533.5555419921875
13,0.09879469871520996,1.4075446128845215,14000,266.7776794433594,266.7778625488281,533.5555419921875
14,0.10361099243164062,1.511155605316162,15000,266.7776794433594,266.7778625488281,533.5555419921875
15,0.09877490997314453,1.6099305152893066,16000,266.7776794433594,266.7778625488281,533.5555419921875
16,0.10407209396362305,1.7140026092529297,17000,266.7776794433594,266.7778625488281,533.5555419921875
17,0.09875321388244629,1.812755823135376,18000,266.7776794433594,266.7778625488281,533.5555419921875
18,0.10462236404418945,1.9173781871795654,19000,266.7776794433594,266.7778625488281,533.5555419921875
19,0.09883952140808105,2.0162177085876465,20000,266.7776794433594,266.7778625488281,533.5555419921875
20,0.10526585578918457,2.121483564376831,21000,266.7776794433594,266.7778625488281,533.5555419921875
21,0.09904766082763672,2.2205312252044678,22000,266.7776794433594,266.7778625488281,533.5555419921875
22,0.10394954681396484,2.3244807720184326,23000,266.7776794433594,266.7778625488281,533.5555419921875
23,0.09868764877319336,2.423168420791626,24000,266.7776794433594,266.7778625488281,533.5555419921875
24,0.104248046875,2.527416467666626,25000,266.7776794433594,266.7778625488281,533.5555419921875
25,0.09830641746520996,2.625722885131836,26000,266.7776794433594,266.7778625488281,533.5555419921875
26,0.10604500770568848,2.7317678928375244,27000,266.7776794433594,266.7778625488281,533.5555419921875
27,0.09875941276550293,2.8305273056030273,28000,266.7776794433594,266.7778625488281,533.5555419921875
28,0.10230183601379395,2.9328291416168213,29000,266.7776794433594,266.7778625488281,533.5555419921875
29,0.09845495223999023,3.0312840938568115,30000,266.7776794433594,266.7778625488281,533.5555419921875
30,0.10389494895935059,3.135179042816162,31000,266.7776794433594,266.7778625488281,533.5555419921875
31,0.09851861000061035,3.2336976528167725,32000,266.7776794433594,266.7778625488281,533.5555419921875
32,0.09875178337097168,3.332449436187744,33000,266.7776794433594,266.7778625488281,533.5555419921875
33,0.10555028915405273,3.437999725341797,34000,266.7776794433594,266.7778625488281,533.5555419921875
34,0.09845256805419922,3.536452293395996,35000,266.7776794433594,266.7778625488281,533.5555419921875
35,0.10582852363586426,3.6422808170318604,36000,266.7776794433594,266.7778625488281,533.5555419921875
36,0.0985112190246582,3.7407920360565186,37000,266.7776794433594,266.7778625488281,533.5555419921875
37,0.1057596206665039,3.8465516567230225,38000,266.7776794433594,266.7778625488281,533.5555419921875
38,0.09855127334594727,3.9451029300689697,39000,266.7776794433594,266.7778625488281,533.5555419921875
39,0.10402679443359375,4.0491297245025635,40000,266.7776794433594,266.7778625488281,533.5555419921875
40,0.09900999069213867,4.148139715194702,41000,266.7776794433594,266.7778625488281,533.5555419921875
41,0.10433363914489746,4.2524733543396,42000,266.7776794433594,266.7778625488281,533.5555419921875
42,0.09922432899475098,4.351697683334351,43000,266.7776794433594,266.7778625488281,533.5555419921875
43,0.10421323776245117,4.455910921096802,44000,266.7776794433594,266.7778625488281,533.5555419921875
44,0.09873771667480469,4.5546486377716064,45000,266.7776794433594,266.7778625488281,533.5555419921875
45,0.10462474822998047,4.659273386001587,46000,266.7776794433594,266.7778625488281,533.5555419921875
46,0.09911084175109863,4.7583842277526855,47000,266.7776794433594,266.7778625488281,533.5555419921875
47,0.10463380813598633,4.863018035888672,48000,266.7776794433594,266.7778625488281,533.5555419921875
48,0.09897780418395996,4.961995840072632,49000,266.7776794433594,266.7778625488281,533.5555419921875
49,0.10525774955749512,5.067253589630127,50000,266.7776794433594,266.7778625488281,533.5555419921875
50,0.09884262084960938,5.166096210479736,51000,266.7776794433594,266.7778625488281,533.5555419921875
51,0.10518288612365723,5.2712790966033936,52000,266.7776794433594,266.7778625488281,533.5555419921875
52,0.09913277626037598,5.3704118728637695,53000,266.7776794433594,266.7778625488281,533.5555419921875
53,0.10501217842102051,5.47542405128479,54000,266.7776794433594,266.7778625488281,533.5555419921875
54,0.09899783134460449,5.5744218826293945,55000,266.7776794433594,266.7778625488281,533.5555419921875
55,0.10314249992370605,5.677564382553101,56000,266.7776794433594,266.7778625488281,533.5555419921875
56,0.09901595115661621,5.776580333709717,57000,266.7776794433594,266.7778625488281,533.5555419921875
57,0.10399842262268066,5.8805787563323975,58000,266.7776794433594,266.7778625488281,533.5555419921875
58,0.0990755558013916,5.979654312133789,59000,266.7776794433594,266.7778625488281,533.5555419921875
59,0.1040656566619873,6.083719968795776,60000,266.7776794433594,266.7778625488281,533.5555419921875
60,0.09893321990966797,6.182653188705444,61000,266.7776794433594,266.7778625488281,533.5555419921875
61,0.10433840751647949,6.286991596221924,62000,266.7776794433594,266.7778625488281,533.5555419921875
62,0.0986025333404541,6.385594129562378,63000,266.7776794433594,266.7778625488281,533.5555419921875
63,0.10482454299926758,6.4904186725616455,64000,266.7776794433594,266.7778625488281,533.5555419921875
64,0.09947371482849121,6.589892387390137,65000,266.7776794433594,266.7778625488281,533.5555419921875
65,0.10477900505065918,6.694671392440796,66000,266.7776794433594,266.7778625488281,533.5555419921875
66,0.09878134727478027,6.793452739715576,67000,266.7776794433594,266.7778625488281,533.5555419921875
67,0.09928202629089355,6.89273476600647,68000,266.7776794433594,266.7778625488281,533.5555419921875
68,0.10439252853393555,6.997127294540405,69000,266.7776794433594,266.7778625488281,533.5555419921875
69,0.09912323951721191,7.096250534057617,70000,266.7776794433594,266.7778625488281,533.5555419921875
70,0.10466861724853516,7.200919151306152,71000,266.7776794433594,266.7778625488281,533.5555419921875
71,0.09906315803527832,7.299982309341431,72000,266.7776794433594,266.7778625488281,533.5555419921875
72,0.1031959056854248,7.4031782150268555,73000,266.7776794433594,266.7778625488281,533.5555419921875
73,0.09972214698791504,7.5029003620147705,74000,266.7776794433594,266.7778625488281,533.5555419921875
74,0.1002345085144043,7.603134870529175,75000,266.7776794433594,266.7778625488281,533.5555419921875
75,0.1062767505645752,7.70941162109375,76000,266.7776794433594,266.7778625488281,533.5555419921875
76,0.09955286979675293,7.808964490890503,77000,266.7776794433594,266.7778625488281,533.5555419921875
77,0.10571026802062988,7.914674758911133,78000,266.7776794433594,266.7778625488281,533.5555419921875
78,0.0997774600982666,8.0144522190094,79000,266.7776794433594,266.7778625488281,533.5555419921875
79,0.10510802268981934,8.119560241699219,80000,266.7776794433594,266.7778625488281,533.5555419921875
80,0.09955739974975586,8.219117641448975,81000,266.7776794433594,266.7778625488281,533.5555419921875
81,0.10470890998840332,8.323826551437378,82000,266.7776794433594,266.7778625488281,533.5555419921875
82,0.09999537467956543,8.423821926116943,83000,266.7776794433594,266.7778625488281,533.5555419921875
83,0.10491657257080078,8.528738498687744,84000,266.7776794433594,266.7778625488281,533.5555419921875
84,0.10018610954284668,8.62892460823059,85000,266.7776794433594,266.7778625488281,533.5555419921875
85,0.105438232421875,8.734362840652466,86000,266.7776794433594,266.7778625488281,533.5555419921875
86,0.09992504119873047,8.834287881851196,87000,266.7776794433594,266.7778625488281,533.5555419921875
87,0.10583281517028809,8.940120697021484,88000,266.7776794433594,266.7778625488281,533.5555419921875
88,0.09987068176269531,9.03999137878418,89000,266.7776794433594,266.7778625488281,533.5555419921875
89,0.10617542266845703,9.146166801452637,90000,266.7776794433594,266.7778625488281,533.5555419921875
90,0.09954595565795898,9.245712757110596,91000,266.7776794433594,266.7778625488281,533.5555419921875
91,0.10525774955749512,9.35097050666809,92000,266.7776794433594,266.7778625488281,533.5555419921875
92,0.0988924503326416,9.449862957000732,93000,266.7776794433594,266.7778625488281,533.5555419921875
93,0.10513615608215332,9.554999113082886,94000,266.7776794433594,266.7778625488281,533.5555419921875
94,0.09907126426696777,9.654070377349854,95000,266.7776794433594,266.7778625488281,533.5555419921875
95,0.10528421401977539,9.759354591369629,96000,266.7776794433594,266.7778625488281,533.5555419921875
96,0.09890174865722656,9.858256340026855,97000,266.7776794433594,266.7778625488281,533.5555419921875
97,0.10230016708374023,9.960556507110596,98000,266.7776794433594,266.7778625488281,533.5555419921875
98,0.09847712516784668,10.059033632278442,99000,266.7776794433594,266.7778625488281,533.5555419921875
99,0.10382199287414551,10.162855625152588,100000,266.7776794433594,266.7778625488281,533.5555419921875
100,0.09861469268798828,10.261470317840576,101000,266.7776794433594,266.7778625488281,533.5555419921875
101,0.10357809066772461,10.3650484085083,102000,266.7776794433594,266.7778625488281,533.5555419921875
102,0.0986940860748291,10.46374249458313,103000,266.7776794433594,266.7778625488281,533.5555419921875
103,0.10387802124023438,10.567620515823364,104000,266.7776794433594,266.7778625488281,533.5555419921875
104,0.09871172904968262,10.666332244873047,105000,266.7776794433594,266.7778625488281,533.5555419921875
105,0.10441255569458008,10.770744800567627,106000,266.7776794433594,266.7778625488281,533.5555419921875
106,0.09868192672729492,10.869426727294922,107000,266.7776794433594,266.7778625488281,533.5555419921875
107,0.09890532493591309,10.968332052230835,108000,266.7776794433594,266.7778625488281,533.5555419921875
108,0.09881138801574707,11.067143440246582,109000,266.7776794433594,266.7778625488281,533.5555419921875
109,0.09888982772827148,11.166033267974854,110000,266.7776794433594,266.7778625488281,533.5555419921875
110,0.10416603088378906,11.270199298858643,111000,266.7776794433594,266.7778625488281,533.5555419921875
