,global/iteration_time,global/total_time,global/total_steps,global/payoff_0,global/payoff_1,global/total_payoff
0,0.05304908752441406,0.05304908752441406,1000,279.8695373535156,238.16749572753906,518.0370330810547
1,0.05292558670043945,0.10597467422485352,2000,281.62890625,233.40576171875,515.03466796875
2,0.05470776557922363,0.16068243980407715,3000,281.1434020996094,233.77407836914062,514.91748046875
3,0.05293607711791992,0.21361851692199707,4000,281.94256591796875,233.0250244140625,514.9675903320312
4,0.05449843406677246,0.26811695098876953,5000,282.37078857421875,231.9358673095703,514.3066558837891
5,0.05330514907836914,0.32142210006713867,6000,281.7703552246094,233.46054077148438,515.2308959960938
6,0.05438995361328125,0.3758120536804199,7000,282.1928405761719,232.44386291503906,514.6367034912109
7,0.053391218185424805,0.4292032718658447,8000,283.1858215332031,229.83328247070312,513.0191040039062
8,0.05342364311218262,0.48262691497802734,9000,282.989013671875,230.79075622558594,513.7797698974609
9,0.05522775650024414,0.5378546714782715,10000,283.6075134277344,228.72509765625,512.3326110839844
10,0.05333375930786133,0.5911884307861328,11000,283.28338623046875,229.5789794921875,512.8623657226562
11,0.05470871925354004,0.6458971500396729,12000,284.11724853515625,227.3795166015625,511.49676513671875
12,0.05317354202270508,0.6990706920623779,13000,283.8321228027344,228.13674926757812,511.9688720703125
13,0.053289175033569336,0.7523598670959473,14000,284.62176513671875,226.02597045898438,510.6477355957031
14,0.054723501205444336,0.8070833683013916,15000,284.3448486328125,226.7635955810547,511.1084442138672
15,0.05323171615600586,0.8603150844573975,16000,284.5186462402344,226.3043975830078,510.8230438232422
16,0.05492901802062988,0.9152441024780273,17000,285.1430969238281,224.6089324951172,509.7520294189453
17,0.053281545639038086,0.9685256481170654,18000,285.3648986816406,223.94895935058594,509.31385803222656
18,0.05465865135192871,1.0231842994689941,19000,285.5560302734375,223.4719696044922,509.0279998779297
19,0.05357098579406738,1.0767552852630615,20000,285.34649658203125,224.0482177734375,509.39471435546875
20,0.05348563194274902,1.1302409172058105,21000,285.6096496582031,223.32334899902344,508.93299865722656
21,0.05471611022949219,1.1849570274353027,22000,285.8132019042969,222.7572479248047,508.57044982910156
22,0.053531646728515625,1.2384886741638184,23000,285.9326477050781,222.4285430908203,508.36119079589844
23,0.054790496826171875,1.2932791709899902,24000,286.3994445800781,221.1076202392578,507.50706481933594
