,global/iteration_time,global/total_time,global/total_steps,global/payoff_0,global/payoff_1,global/total_payoff
0,0.05092144012451172,0.05092144012451172,1000,293.4208068847656,108.54360961914062,401.96441650390625
1,0.05074167251586914,0.10166311264038086,2000,293.4610595703125,107.96822357177734,401.42928314208984
2,0.051712989807128906,0.15337610244750977,3000,293.1162414550781,107.71759033203125,400.8338317871094
3,0.05096769332885742,0.2043437957763672,4000,292.271240234375,105.43931579589844,397.71055603027344
4,0.05264568328857422,0.2569894790649414,5000,292.3951416015625,105.76203918457031,398.1571807861328
5,0.05094432830810547,0.3079338073730469,6000,293.0893859863281,107.62859344482422,400.71797943115234
6,0.05186796188354492,0.3598017692565918,7000,293.1961975097656,107.83014678955078,401.0263442993164
7,0.050748348236083984,0.4105501174926758,8000,293.2502136230469,108.07640075683594,401.3266143798828
8,0.052103281021118164,0.46265339851379395,9000,293.35845947265625,108.35720825195312,401.7156677246094
9,0.05085492134094238,0.5135083198547363,10000,293.0389099121094,107.49562072753906,400.53453063964844
10,0.05204010009765625,0.5655484199523926,11000,293.53265380859375,108.87800598144531,402.41065979003906
11,0.05099773406982422,0.6165461540222168,12000,293.6294250488281,109.15689849853516,402.7863235473633
12,0.05182313919067383,0.6683692932128906,13000,293.71893310546875,109.41716003417969,403.13609313964844
13,0.05092358589172363,0.7192928791046143,14000,293.4742431640625,108.71057891845703,402.18482208251953
14,0.05212593078613281,0.7714188098907471,15000,293.9085388183594,109.94500732421875,403.8535461425781
15,0.05104970932006836,0.8224685192108154,16000,293.9552917480469,110.11589813232422,404.0711898803711
16,0.05217337608337402,0.8746418952941895,17000,294.0455627441406,110.38682556152344,404.43238830566406
17,0.050904035568237305,0.9255459308624268,18000,294.14581298828125,110.65763092041016,404.8034439086914
18,0.05211305618286133,0.9776589870452881,19000,294.20159912109375,110.86051177978516,405.0621109008789
19,0.050966501235961914,1.02862548828125,20000,294.41693115234375,111.0804443359375,405.49737548828125
20,0.05210590362548828,1.0807313919067383,21000,294.3495178222656,111.31636810302734,405.66588592529297
21,0.05104637145996094,1.1317777633666992,22000,294.1614074707031,110.73780059814453,404.89920806884766
22,0.05209946632385254,1.1838772296905518,23000,294.4765930175781,111.71318054199219,406.1897735595703
23,0.05104374885559082,1.2349209785461426,24000,294.5418395996094,111.91948699951172,406.4613265991211
24,0.0515291690826416,1.2864501476287842,25000,294.6192626953125,112.16563415527344,406.78489685058594
25,0.05131053924560547,1.3377606868743896,26000,294.3314514160156,111.72079467773438,406.05224609375
26,0.050943613052368164,1.3887042999267578,27000,294.5397033691406,111.9178237915039,406.45752716064453
27,0.052083730697631836,1.4407880306243896,28000,294.7995910644531,112.746337890625,407.5459289550781
28,0.050993919372558594,1.4917819499969482,29000,294.8690490722656,112.9734878540039,407.84253692626953
29,0.05258464813232422,1.5443665981292725,30000,294.7474060058594,112.57709503173828,407.32450103759766
30,0.05113625526428223,1.5955028533935547,31000,295.0124206542969,113.44721221923828,408.45963287353516
31,0.052451372146606445,1.6479542255401611,32000,295.0639343261719,113.61920928955078,408.68314361572266
32,0.05088472366333008,1.6988389492034912,33000,295.1131896972656,113.78488159179688,408.8980712890625
33,0.05191206932067871,1.75075101852417,34000,294.9964904785156,113.39425659179688,408.3907470703125
34,0.050795793533325195,1.8015468120574951,35000,295.24481201171875,114.23150634765625,409.476318359375
35,0.052118539810180664,1.8536653518676758,36000,295.3100280761719,114.4554443359375,409.7654724121094
36,0.050908803939819336,1.9045741558074951,37000,295.3742980957031,114.6781005859375,410.0523986816406
37,0.05201435089111328,1.9565885066986084,38000,295.428466796875,114.86690521240234,410.29537200927734
38,0.05082440376281738,2.007412910461426,39000,295.48626708984375,115.06940460205078,410.55567169189453
39,0.05202960968017578,2.0594425201416016,40000,295.55389404296875,115.29631805419922,410.85021209716797
40,0.05083155632019043,2.110274076461792,41000,295.44189453125,114.90113067626953,410.34302520751953
41,0.05178546905517578,2.1620595455169678,42000,295.6488952636719,115.64810180664062,411.2969970703125
42,0.05104827880859375,2.2131078243255615,43000,295.7040710449219,115.84716033935547,411.55123138427734
43,0.05233001708984375,2.2654378414154053,44000,295.7627258300781,116.06035614013672,411.82308197021484
44,0.05094742774963379,2.316385269165039,45000,295.8327331542969,116.22906494140625,412.0617980957031
45,0.05211234092712402,2.368497610092163,46000,295.697509765625,115.82362365722656,411.52113342285156
46,0.05095505714416504,2.419452667236328,47000,295.7534484863281,116.02672576904297,411.7801742553711
47,0.05229449272155762,2.4717471599578857,48000,295.81182861328125,116.24443054199219,412.05625915527344
48,0.05118870735168457,2.5229358673095703,49000,295.8586730957031,116.4125747680664,412.27124786376953
49,0.051007747650146484,2.573943614959717,50000,295.89996337890625,116.56529998779297,412.4652633666992
50,0.05203843116760254,2.6259820461273193,51000,295.9190673828125,116.6526107788086,412.5716781616211
51,0.05085277557373047,2.67683482170105,52000,295.96087646484375,116.79251098632812,412.7533874511719
52,0.052115678787231445,2.7289505004882812,53000,295.98419189453125,116.88011169433594,412.8643035888672
53,0.05093693733215332,2.7798874378204346,54000,295.8868103027344,117.07621002197266,412.96302032470703
54,0.051982879638671875,2.8318703174591064,55000,296.1834411621094,117.63899993896484,413.8224411010742
55,0.05097365379333496,2.8828439712524414,56000,296.10076904296875,117.35234069824219,413.45310974121094
56,0.05207419395446777,2.934918165206909,57000,296.2660827636719,117.96003723144531,414.2261199951172
57,0.05105090141296387,2.985969066619873,58000,296.1889343261719,117.66010284423828,413.84903717041016
58,0.05212688446044922,3.0380959510803223,59000,296.3415832519531,118.25679016113281,414.59837341308594
59,0.05098104476928711,3.0890769958496094,60000,296.265625,117.96163177490234,414.22725677490234
60,0.05232834815979004,3.1414053440093994,61000,296.4150390625,118.54903411865234,414.96407318115234
61,0.05114412307739258,3.192549467086792,62000,296.3414611816406,118.26053619384766,414.6019973754883
62,0.05228233337402344,3.2448318004608154,63000,296.3699951171875,118.36968994140625,414.73968505859375
